상가업소번호,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시군구코드,시군구명,행정동코드,행정동명,경도,위도
MA010120220800274090,아날로그사운드,소매,가전·통신 소매,가전제품 소매업,11170,용산구,11170570,원효로2동,126.960649758511,37.5336628342562
MA010120220805309956,프리모,음식,비알코올 ,카페,11170,용산구,11170570,원효로2동,126.95838660001,37.5342927590823
MA010120220808238278,한국공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170650,이태원1동,126.995666654868,37.5348135817338
MA010120220802916654,원더트위스트,음식,기타 간이,빵/도넛,11170,용산구,11170660,이태원2동,126.989861807784,37.5396425883644
MA010120220810802285,광주여인숙,숙박,일반 숙박,여관/모텔,11170,용산구,11170530,남영동,126.97497809771,37.5532724874679
MA010120220800258638,이화미용실,수리·개인,이용·미용,미용실,11170,용산구,11170640,이촌2동,126.955495476122,37.525380800187
MA010120220800197740,무지개큰옷,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170650,이태원1동,126.989704181454,37.5339482515995
MA010120220813023950,엠보스,음식,주점,요리 주점,11170,용산구,11170625,한강로동,126.972584977327,37.5366575304205
MA010120220810426310,오늘도네일,수리·개인,이용·미용,네일숍,11170,용산구,11170630,이촌1동,126.974921169332,37.5205120986189
MA010120220807140848,낙하산커피,음식,비알코올 ,카페,11170,용산구,11170625,한강로동,126.971557520957,37.5309629615746
MA010120220800285094,랩오이공,소매,식물 소매,꽃집,11170,용산구,11170690,서빙고동,126.995372877099,37.5284705215346
MA010120220804759164,발리,음식,주점,일반 유흥 주점,11170,용산구,11170625,한강로동,126.972676574811,37.5336932592812
MA010120220808240167,린다픽,음식,기타 간이,그 외 기타 간이 음식점,11170,용산구,11170650,이태원1동,126.992215720355,37.5357594554485
MA010120220808059639,마이쥬스신,음식,비알코올 ,카페,11170,용산구,11170625,한강로동,126.968855060998,37.5273582732784
MA010120220804155530,마일드아이즈필름,과학·기술,광고,광고 대행업,11170,용산구,11170660,이태원2동,126.987452248091,37.5365158858875
MA010120220800273681,부동산114삼성공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170570,원효로2동,126.950070999467,37.5338570557418
MA010120220808057553,홍미영무용아카데미,교육,교육 지원,기타 교육지원 서비스업,11170,용산구,11170690,서빙고동,126.996278178191,37.5236321720342
MA010120220800472402,스피언스,시설관리·임대,기타 사업 서비스,전시/컨벤션/행사 대행 서비스업,11170,용산구,11170555,청파동,126.968741761583,37.5548657673437
MA010120220811380315,타임쉐어마케팅,과학·기술,기타 전문 과학,사업/무형 재산권 중개업,11170,용산구,11170685,한남동,127.00876812051,37.5314165617447
MA010120220813126126,길섶,음식,한식,백반/한정식,11170,용산구,11170685,한남동,126.999909484924,37.5359218920843
MA010120220800286387,시골빈대떡,음식,한식,전/부침개,11170,용산구,11170555,청파동,126.968741912114,37.5545053682927
MA010120220800258465,로즈마리헤어,수리·개인,이용·미용,미용실,11170,용산구,11170510,후암동,126.977684020023,37.5493897274002
MA010120220800283841,브이아이피큰옷,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170650,이태원1동,126.992000856267,37.5347413102622
MA010120220800270047,모바일랜드,소매,가전·통신 소매,핸드폰 소매업,11170,용산구,11170625,한강로동,126.963243494836,37.5279152812857
MA010120220813379785,더트리니티,시설관리·임대,기타 사업 서비스,전시/컨벤션/행사 대행 서비스업,11170,용산구,11170690,서빙고동,126.994286859907,37.5277406625126
MA010120220800189835,열린공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170625,한강로동,126.969057289772,37.530764112662
MA010120220808832180,하늘이네,음식,한식,백반/한정식,11170,용산구,11170520,용산2가동,126.9848367819,37.5455165674725
MA010120220800322095,니샤트레벌앤투어,시설관리·임대,여행사·보조,여행사,11170,용산구,11170650,이태원1동,126.996436105662,37.5330476456259
MA010120220800284150,지고트롯데서울역,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170530,남영동,126.971729524861,37.5548394905799
MA010120220813677599,마니스키친,음식,기타 간이,김밥/만두/분식,11170,용산구,11170685,한남동,126.997567502152,37.5330026242956
MA010120220803875865,용산아이파크몰캉골점,소매,섬유·의복·신발 소매,남성 의류 소매업,11170,용산구,11170625,한강로동,126.964735959893,37.5297717997901
MA010120220803249273,유이바이오,소매,식료품 소매,채소/과일 소매업,11170,용산구,11170555,청파동,126.968361347568,37.5445222033583
MA010120220803434483,플래터스,음식,비알코올 ,카페,11170,용산구,11170625,한강로동,126.96867547942,37.5239434275674
MA010120220800679364,맘맘테이블신,음식,동남아시아,베트남식 전문,11170,용산구,11170625,한강로동,126.966570018037,37.5269071476161
MA010120220800279857,모모야,음식,일식,일식 회/초밥,11170,용산구,11170630,이촌1동,126.972794669638,37.5200521164193
MA010120220800313618,성림통신주,소매,가전·통신 소매,핸드폰 소매업,11170,용산구,11170685,한남동,127.00710521717,37.5336421463369
MA010120220800259409,차병원카센타,수리·개인,자동차 수리·세차,자동차 정비소,11170,용산구,11170700,보광동,127.001640346589,37.5250017429435
MA010120220806845276,지음재,과학·기술,기술 서비스,건축 설계 및 관련 서비스업,11170,용산구,11170685,한남동,127.005566527147,37.5339035191661
MA010120220809870324,24시셀프빨래방성심여고점,수리·개인,세탁,셀프 빨래방,11170,용산구,11170570,원효로2동,126.952707205887,37.5338130908193
MA010120220813392730,마이파트너스,과학·기술,광고,광고 대행업,11170,용산구,11170625,한강로동,126.969079597107,37.5315389796464
MA010120220805298867,씨씨킴,소매,섬유·의복·신발 소매,신발 소매업,11170,용산구,11170520,용산2가동,126.982143686491,37.5452098512184
MA010120220800121971,이희정헤어크리닉,수리·개인,이용·미용,미용실,11170,용산구,11170530,남영동,126.973249410231,37.5453973811073
MA010120220811223260,용산아이파크SJSJ,소매,섬유·의복·신발 소매,여성 의류 소매업,11170,용산구,11170625,한강로동,126.963243494836,37.5279152812857
MA010120220811951398,초원,음식,한식,돼지고기 구이/찜,11170,용산구,11170530,남영동,126.973352192236,37.5427574762238
MA010120220800273123,파리바게뜨만리점,음식,기타 간이,빵/도넛,11170,용산구,11170555,청파동,126.962575624293,37.5513410719359
MA010120220814319812,스팀맨,수리·개인,자동차 수리·세차,자동차 세차장,11170,용산구,11170570,원효로2동,126.955535010013,37.5350125204417
MA010120220800277364,주노헤어샵,수리·개인,이용·미용,미용실,11170,용산구,11170580,효창동,126.962354396735,37.5411867428843
MA010120220806824427,라이프이즈굿,과학·기술,기타 전문 과학,번역/통역 서비스업,11170,용산구,11170685,한남동,127.013656772461,37.5376239933966
MA010120220801615821,포즈,음식,서양식,경양식,11170,용산구,11170650,이태원1동,126.994580463955,37.5351739371914
MA010120220810341742,카페와이,음식,기타 간이,피자,11170,용산구,11170570,원효로2동,126.960649758511,37.5336628342562
MA010120220810359410,카글래스차유리복원출장전문,수리·개인,자동차 수리·세차,자동차 정비소,11170,용산구,11170510,후암동,126.983353748493,37.5484806541946
MA010120220800275673,켈리하우스,수리·개인,이용·미용,피부 관리실,11170,용산구,11170700,보광동,126.998698977099,37.5283624847981
MA010120220807166194,알리오컴퍼니,교육,기타 교육,요가/필라테스 학원,11170,용산구,11170530,남영동,126.972907874925,37.5510916151593
MA010120220809881861,GS25S6효창공원앞역,소매,종합 소매,편의점,11170,용산구,11170580,효창동,126.961314359365,37.539330346922
MA010120220808281842,넘버이십구,과학·기술,광고,광고물 설계/제작업,11170,용산구,11170685,한남동,127.005939738142,37.531966348646
MA010120220804373824,명당부동산공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170530,남영동,126.974877236649,37.550317192015
MA010120220800303144,대부물물,소매,중고 상품 소매,중고 상품 소매업,11170,용산구,11170650,이태원1동,126.994569305179,37.533029554514
MA010120220800076319,더엘에스,과학·기술,광고,광고물 설계/제작업,11170,용산구,11170685,한남동,127.005826818973,37.5347774774569
MA010120220807399479,포춘,음식,일식,일식 회/초밥,11170,용산구,11170630,이촌1동,126.974921169332,37.5205120986189
MA010120220811734272,해장쿡,음식,한식,국/탕/찌개류,11170,용산구,11170625,한강로동,126.966659672077,37.5288172968287
MA010120220808794879,어텀,음식,주점,요리 주점,11170,용산구,11170560,원효로1동,126.965128042002,37.5381241944691
MA010120220810071682,용산구하수구막힘변기뚫는곳,시설관리·임대,청소·방제,소독; 구충 및 방제 서비스업,11170,용산구,11170570,원효로2동,126.959924960847,37.5349690417155
MA010120220808658099,다원,소매,가전·통신 소매,컴퓨터/소프트웨어 소매업,11170,용산구,11170625,한강로동,126.964258718257,37.5341234920936
MA010120220813511500,밥한끼,음식,한식,백반/한정식,11170,용산구,11170685,한남동,127.007919862349,37.5339664548576
MA010120220800323257,파인더스,과학·기술,본사·경영 컨설팅,경영 컨설팅업,11170,용산구,11170685,한남동,127.008146130409,37.5338402993353
MA010120220800141500,뼈해장국순대국새용산,음식,한식,백반/한정식,11170,용산구,11170560,원효로1동,126.962221251192,37.5359608993449
MA010120220801972649,스튜디오라,소매,섬유·의복·신발 소매,액세서리/잡화 소매업,11170,용산구,11170660,이태원2동,126.994251946889,37.5404267536621
MA010120220812397008,호남식당,음식,한식,돼지고기 구이/찜,11170,용산구,11170560,원효로1동,126.961000118423,37.5343837511729
MA010120220803311681,허슬이태원,음식,주점,일반 유흥 주점,11170,용산구,11170650,이태원1동,126.98882169215,37.5338851012997
MA010120220800281440,보광공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170700,보광동,126.999773738549,37.5272362394043
MA010120220808314461,엘리헤어,수리·개인,이용·미용,미용실,11170,용산구,11170555,청파동,126.968712088538,37.5446304167251
MA010120220800316404,수협바다마트원효점,소매,종합 소매,슈퍼마켓,11170,용산구,11170570,원효로2동,126.950070999467,37.5338570557418
MA010120220811553726,봄디아,수리·개인,이용·미용,미용실,11170,용산구,11170560,원효로1동,126.968001151905,37.5400621581755
MA010120220800839916,조은메디,소매,의약·화장품 소매,의료기기 소매업,11170,용산구,11170640,이촌2동,126.954805194892,37.5257139088512
MA010120220800273843,두정공인중개사사무소,부동산,부동산 서비스,부동산 중개/대리업,11170,용산구,11170510,후암동,126.980955120805,37.5468134438598
MA010120220806904717,바비,음식,기타 간이,피자,11170,용산구,11170555,청파동,126.966320179091,37.5541803431435
MA010120220810274957,가전제품수리업,수리·개인,가전제품 수리,가전제품 수리업,11170,용산구,11170700,보광동,126.997431821952,37.5304617978336
MA010120220809609945,아이엠더케이지,과학·기술,전문 디자인,시각 디자인업,11170,용산구,11170685,한남동,127.000644922555,37.536228230565
MA010120220813588147,리지트커피,음식,비알코올 ,카페,11170,용산구,11170650,이태원1동,126.990598079092,37.5332725754111
MA010120220800323014,더스프링컴퍼니,과학·기술,광고,광고 대행업,11170,용산구,11170625,한강로동,126.962973163289,37.5255185315458
MA010120220803175888,깊은,소매,식물 소매,꽃집,11170,용산구,11170685,한남동,127.000237589955,37.5321016479606
MA010120220806311661,런파이브,과학·기술,본사·경영 컨설팅,경영 컨설팅업,11170,용산구,11170625,한강로동,126.968163840596,37.5299980239665
MA010120220800073376,서진월드투어,시설관리·임대,여행사·보조,여행사,11170,용산구,11170530,남영동,126.972606109904,37.5407480761419
